0,4545477,0
1,4545477,0
2,4545477,0
3,4545477,0
4,4545477,0
5,4545477,0
6,4545477,0
7,4545477,0
8,4545477,0
9,4545477,0
10,4545477,0
11,4545477,0
12,4545477,0
13,4545477,0
14,4545477,0
15,4545477,0
16,4545477,0
17,4545477,0
18,4545477,0
19,4545477,0
20,4545477,0
21,4545477,0
22,4545477,0
23,4545477,0
24,4545477,0
25,4545477,0
26,4545477,0
27,4545477,0
28,4545477,0
29,4545477,0
30,4545477,0
31,4545477,0
32,4545477,0
33,4545477,0
34,4545477,0
35,4545477,0
36,4545477,0
37,4545477,0
38,4545477,0
39,4545477,0
40,4545477,0
41,4545477,0
42,4545477,0
43,4545477,0
44,4545477,0
45,4545477,0
46,4545477,0
47,4545477,0
48,4545477,0
49,4545477,0
50,4545477,0
51,4545477,0
52,4545477,0
53,4545477,0
54,4545477,0
55,4545477,0
56,4545477,0
57,4545477,0
58,4545477,0
59,4545477,0
60,4545477,0
61,4545477,0
62,4545477,0
63,4545477,0
64,4545477,0
65,4545477,0
66,4545477,0
67,4545477,0
68,4545477,0
69,4545477,0
70,4545477,0
71,4545477,0
72,4545477,0
73,4545477,0
74,4545477,0
75,4545477,0
76,4545477,0
77,4545477,0
78,4545477,0
79,4545477,0
80,4545477,0
81,4545477,0
82,4545477,0
83,4545477,0
84,4545477,0
85,4545477,0
86,4545477,0
87,4545477,0
88,4545477,0
89,4545477,0
90,4545477,0
91,4545477,0
92,4545477,0
93,4545477,0
94,4545477,0
95,4545477,0
96,4545477,0
97,4545477,0
98,4545477,0
99,4545477,0
100,4545477,0
101,4545477,0
102,4545477,0
103,4545477,0
104,4545477,0
105,4545477,0
106,4545477,0
107,4545477,0
108,4545477,0
109,4545477,0
110,4545477,0
111,4545477,0
112,4545477,0
113,4545477,0
114,4545477,0
115,4545477,0
116,4545477,0
117,4545477,0
118,4545477,0
119,4545477,0
120,4545477,0
121,4545477,0
122,4545477,0
123,4545477,0
124,4545477,0
125,4545477,0
126,4545477,0
127,4545477,0
128,4545477,0
129,4545477,0
130,4545477,0
131,4545477,0
132,4545477,0
133,4545477,0
134,4545477,0
135,4545477,0
136,4545477,0
137,4545477,0
138,4545477,0
139,4545477,0
140,4545477,0
141,4545477,0
142,4545477,0
143,4545477,0
144,4545477,0
145,4545477,0
146,4545477,0
147,4545477,0
148,4545477,0
149,4545477,0
150,4545477,0
151,4545477,0
152,4545477,0
153,4545477,0
