0,10000155,0
1,10000156,0
2,10000156,0
3,10000156,0
4,10000156,0
5,10000156,0
6,10000156,0
7,10000155,0
8,10000156,0
9,10000155,0
10,10000155,0
11,10000156,0
12,10000156,0
13,10000156,0
14,10000156,0
15,10000156,0
16,10000156,0
17,10000156,0
18,10000156,0
19,10001314,226
20,10000156,0
21,10000155,0
22,10000156,0
23,10001154,1000
24,10000155,0
25,9999784,69
26,10000156,0
27,10000156,0
28,10000156,0
29,10000156,0
30,10000156,0
31,10000156,0
32,9998830,186
33,10000156,0
34,9999328,57
35,9998830,186
36,9998852,85
37,9998852,85
38,10000155,0
39,9997379,486
40,10003829,707
41,10001155,1000
42,10000156,0
43,10000156,0
44,10000156,0
45,10000156,0
46,10000156,0
47,10003829,707
48,10000156,0
49,10000156,0
50,9999783,69
51,10000155,0
52,10000156,0
53,10000156,0
54,10000156,0
55,9999861,332
56,10000155,0
57,9998743,125
58,10000156,0
59,9998777,103
60,10000155,0
61,10000156,0
62,10000156,0
63,10000156,0
64,10000156,0
65,9983134,1500
66,9998831,186
67,10000156,0
68,10000156,0
69,10000156,0
70,10000156,0
71,9999784,69
72,10000156,0
73,10000155,0
74,10000156,0
75,10000156,0
76,10000156,0
77,9998777,103
78,10000156,0
79,9997828,275
80,10000156,0
81,10000156,0
82,10000155,0
83,10000156,0
84,10000156,0
85,10000155,0
86,9999327,57
87,10000156,0
88,9998777,103
89,10000156,0
90,9998778,103
91,10000156,0
92,10000156,0
93,10000156,0
94,9999784,69
95,10000920,402
96,10000156,0
97,10000156,0
98,10000156,0
99,9999327,57
100,10001154,1000
101,9999243,152
102,10000156,0
103,10001155,1000
104,10000156,0
105,10000156,0
106,10000156,0
107,10000155,0
108,10000156,0
109,10000156,0
110,10000155,0
111,10000156,0
112,10000156,0
113,10001154,1000
114,10000156,0
115,10000156,0
116,10000156,0
117,9998778,103
118,10000155,0
119,10000156,0
120,10000156,0
121,10000156,0
122,10000156,0
123,10000156,0
124,10000156,0
125,9998743,125
126,10000156,0
127,10000156,0
128,10000156,0
129,10000156,0
130,10000156,0
131,10000156,0
132,9998744,125
133,10000156,0
134,10000156,0
135,9998852,85
136,10000156,0
137,9999327,57
138,9998778,103
139,10000156,0
140,10001314,226
141,10001154,1000
142,10000156,0
143,10001154,1000
144,10000156,0
145,10000156,0
146,10000156,0
147,10000156,0
148,9998852,85
149,10000155,0
150,9997829,275
151,9998744,125
152,10000156,0
153,10000155,0
154,10000155,0
155,10001154,1000
156,10001166,587
157,10000156,0
158,10000156,0
159,10000156,0
160,10000156,0
161,10000156,0
162,10000156,0
163,9999860,332
164,10000156,0
165,10000156,0
166,9997829,275
167,10000156,0
168,9999783,69
169,10000156,0
170,10021828,3000
171,10000156,0
172,10000155,0
173,10000156,0
174,9998831,186
175,10000155,0
176,9983134,1500
177,10000155,0
178,9999861,332
179,10000156,0
180,10000156,0
181,9998852,85
182,9999327,57
183,10000156,0
184,9998853,85
185,10000156,0
186,10000156,0
187,10000156,0
188,9998852,85
189,10021828,3000
190,9998778,103
191,10000156,0
192,10021828,10000
193,10000156,0
194,10000156,0
195,10000156,0
196,9999327,57
197,9998777,103
198,10000156,0
199,10000156,0
200,10000156,0
201,10000156,0
202,10000156,0
203,10000156,0
204,10000156,0
205,10000156,0
206,10000156,0
207,9998743,125
208,10000156,0
209,10000156,0
210,10000156,0
211,10001167,587
212,10000156,0
213,9999860,332
214,10000156,0
215,10000156,0
216,10000156,0
217,9998744,125
218,9998777,103
219,10000156,0
220,9983134,1500
221,9999328,57
222,10003829,707
223,9998743,125
224,10000155,0
225,10000156,0
226,9998744,125
227,10000156,0
228,10000156,0
229,10000156,0
230,10000155,0
231,10000156,0
232,10000156,0
233,10000156,0
234,10000920,402
235,10000156,0
236,10000156,0
237,10000155,0
238,10001154,1000
239,10001314,226
240,10000155,0
241,10000156,0
242,9998777,103
243,9999784,69
244,10000156,0
245,10000155,0
246,10000156,0
247,10000156,0
248,9999327,57
249,10000156,0
