0,78002336,0
1,1171902,2
2,930541,5
3,375436,8
4,1142810,10
5,509022,12
6,509022,15
7,509022,18
8,39280,88
9,1201148,90
10,1201148,92
11,1201148,95
12,1209521,98
13,1206547,100
14,749999,102
15,801626,104
16,801626,106
17,807989,108
18,45518,110
19,45521,112
20,45517,114
21,11013,116
22,11013,118
23,11013,120
24,11013,122
25,11013,124
26,11013,126
27,11013,128
28,11013,130
29,11013,132
30,11013,134
31,11013,136
32,11012,138
33,11012,140
34,11012,142
35,11012,144
36,11012,146
37,11012,148
38,11012,150
39,11012,152
40,11011,154
41,11011,156
42,11011,158
43,11011,160
44,11011,162
45,11011,164
46,11011,166
47,11011,168
48,11011,170
49,11010,172
50,11010,174
51,11010,176
52,11010,178
53,11010,180
54,400253,198
55,323307,200
56,307046,207
57,282159,219
58,257114,233
59,235567,247
60,231339,250
61,216870,261
62,198353,277
63,181401,294
64,175986,300
65,166732,311
66,152542,330
67,139655,350
68,127967,371
69,117374,393
70,107775,416
71,98742,441
72,90321,468
73,82782,496
74,152984,500
75,143956,526
76,134396,557
77,125172,591
78,116821,626
79,108845,664
80,101467,704
81,94651,746
82,94045,750
83,88227,791
84,82322,838
85,76792,888
86,71540,942
87,66751,998
88,106510,1000
89,99317,1060
90,92967,1120
91,86444,1190
92,80714,1260
93,74966,1340
94,69927,1420
95,65476,1500
96,61054,1590
97,56745,1690
98,52963,1790
99,49618,1890
100,52058,2000
101,51631,2010
102,46920,2130
103,42551,2260
104,38800,2390
105,36023,2500
106,35092,2540
107,31922,2690
108,29019,2850
109,26665,3000
110,26374,3020
111,23971,3200
112,21795,3390
113,19737,3600
114,17975,3810
115,16588,4000
116,16318,4040
117,14835,4280
118,13460,4540
119,12236,4810
120,22674,5000
121,21945,5100
122,19909,5410
123,18108,5730
124,16420,6080
125,14933,6440
126,13553,6830
127,12310,7240
128,11614,7500
129,11192,7670
130,10167,8130
131,9231,8620
132,8380,9140
133,7623,9680
134,8750,10000
135,8334,10300
136,7591,10900
137,6948,11500
138,6303,12200
139,5676,13000
140,5205,13700
141,4686,14600
142,4482,15000
143,4292,15400
144,3868,16400
145,3542,17300
146,3199,18400
147,2907,19500
148,2944,20700
149,2683,21900
150,2439,23200
151,2214,24600
152,2156,25000
153,2008,26100
154,1831,27600
155,1659,29300
156,1504,31100
157,1371,32900
158,1243,34900
159,1129,37000
160,1027,39200
161,931,41600
162,845,44100
163,769,46700
164,699,49500
165,684,50000
166,631,52500
167,574,55600
168,521,59000
169,473,62500
170,431,66200
171,391,70200
172,355,74400
173,322,78900
174,293,83600
175,266,88700
176,241,94000
177,219,99600
178,1,100000
179,1,105600
180,1,111900
181,1,118600
182,1,125800
183,9,133300
184,44,141300
185,40,149800
186,37,158800
187,33,168300
188,30,178400
189,27,189100
190,25,200400
191,690,212500
192,21,225200
193,19,238700
194,333,250000
