0,28990444,0
1,1666667,2
2,666667,5
3,416667,8
4,1,10
5,450662,88
6,450663,90
7,731035,92
8,731035,95
9,2,97
10,3905525,98
11,3905524,100
12,3848807,102
13,3905525,104
14,3905525,106
15,3905525,108
16,3905525,110
17,3905525,112
18,3905526,114
19,3905526,116
20,3456727,118
21,3032090,120
22,2201393,122
23,2201344,124
24,2201310,126
25,2201276,128
26,2104818,130
27,736162,132
28,736145,134
29,285029,136
30,54900,138
31,54893,140
32,54890,142
33,52754,144
34,4368,146
35,4367,148
36,4365,150
37,213,152
38,213,154
39,213,156
40,213,158
41,213,160
42,212,162
43,212,164
44,212,166
45,212,168
46,2,170
47,2,172
48,2,174
49,2,176
50,2,178
51,56725,180
52,581952,200
53,552683,207
54,507886,219
55,462805,233
56,424020,247
57,416411,250
58,390365,261
59,357036,277
60,326521,294
61,316774,300
62,300118,311
63,274575,330
64,251380,350
65,230341,371
66,211273,393
67,193996,416
68,177735,441
69,162579,468
70,149008,496
71,84141,500
72,79176,526
73,73918,557
74,68844,591
75,64252,626
76,59865,664
77,55807,704
78,52058,746
79,51725,750
80,48525,791
81,45277,838
82,42236,888
83,39347,942
84,36713,998
85,48177,1000
86,43761,1060
87,39960,1120
88,36156,1190
89,32902,1260
90,29724,1340
91,27012,1420
92,24677,1500
93,22415,1590
94,20269,1690
95,2501,1700
96,18434,1790
97,15815,1890
98,1000,2000
