0,9999901,0
1,9999902,0
2,9999901,0
3,9999901,0
4,10000467,700
5,10000289,154
6,9999395,76
7,9999902,0
8,9999901,0
9,9998330,218
10,9999901,0
11,10003416,505
12,9998330,218
13,10000288,154
14,9999901,0
15,9999840,64
16,9998085,259
17,10000693,54
18,9999794,109
19,9999901,0
20,9999795,109
21,9999901,0
22,9999902,0
23,9999901,0
24,9999901,0
25,9999901,0
26,9999901,0
27,9999901,0
28,10003416,505
29,9999901,0
30,9999901,0
31,10004037,428
32,9999901,0
33,9999901,0
34,9999901,0
35,9999395,76
36,9999901,0
37,10000467,700
38,9999840,64
39,9999901,0
40,9999901,0
41,9999901,0
42,9999901,0
43,9999902,0
44,9999395,76
45,9999049,91
46,10000289,154
47,9999901,0
48,9999902,0
49,9999901,0
50,9999901,0
51,9999901,0
52,9999901,0
53,9999901,0
54,10003416,505
55,10000236,130
56,9999901,0
57,9999901,0
58,9999902,0
59,10000467,700
60,9999901,0
61,9999901,0
62,9999901,0
63,9999901,0
64,9999901,0
65,9999901,0
66,9999901,0
67,9999901,0
68,9999901,0
69,9999901,0
70,9999395,76
71,9999902,0
72,9999901,0
73,9999219,307
74,9999395,76
75,9999902,0
76,9999901,0
77,9999901,0
78,9999901,0
79,9999901,0
80,9999901,0
81,10000288,154
82,9999049,91
83,10000467,700
84,9999901,0
85,9999901,0
86,9999901,0
87,9999901,0
88,9999901,0
89,9999901,0
90,9999901,0
91,9999901,0
92,9999839,64
93,10000693,54
94,10000467,700
95,10000467,700
96,9999901,0
97,9999840,64
98,9999901,0
99,9999902,0
100,9999901,0
101,9999902,0
102,10000467,700
103,9999901,0
104,10000236,130
105,9998330,218
106,10000467,700
107,9999901,0
108,9998121,363
109,9998330,218
110,9999901,0
111,9999901,0
112,9999839,64
113,10000467,700
114,9999795,109
115,10000235,130
116,9999901,0
117,9999795,109
118,9998085,259
119,9999901,0
120,9999901,0
121,9999901,0
122,9999901,0
123,9999901,0
124,9999901,0
125,9998330,218
126,9999901,0
127,9999901,0
128,9999901,0
129,9999901,0
130,9999901,0
131,9998121,363
132,9999901,0
133,9999901,0
134,9999901,0
135,9999901,0
136,9999901,0
137,9999902,0
138,10000693,54
139,9999901,0
140,9999901,0
141,10000467,700
142,9999901,0
143,9999840,64
144,9999901,0
145,9999901,0
146,10000467,700
147,9999901,0
148,9999901,0
149,9999219,307
150,9993749,1050
151,9999901,0
152,10000693,54
153,9999901,0
154,9999049,91
155,9999901,0
156,9999901,0
157,9999901,0
158,10000467,700
159,9999901,0
160,9999901,0
161,9999901,0
162,9999901,0
163,9999050,91
164,10000289,154
165,9999901,0
166,9999901,0
167,9999901,0
168,9999839,64
169,9999901,0
170,9999901,0
171,9999901,0
172,9999901,0
173,9999902,0
174,9999901,0
175,9999901,0
176,10000693,54
177,9999901,0
178,9999902,0
179,9999901,0
180,9999049,91
181,9999049,91
182,10000467,700
183,9999901,0
184,9999049,91
185,9999901,0
186,9999901,0
187,9999839,64
188,9999901,0
189,9999049,91
190,9998086,259
191,9999901,0
192,10000288,154
193,9999840,64
194,9999395,76
195,10000236,130
196,9998330,218
197,9999901,0
198,9999901,0
199,9999901,0
200,9998330,218
201,9999901,0
202,9999901,0
203,9999395,76
204,10000288,154
205,9999901,0
206,9999901,0
207,9999901,0
208,9999901,0
209,9999902,0
210,9999050,91
211,9999901,0
212,9999901,0
213,9999901,0
214,9999901,0
215,9999901,0
216,10002707,184
217,9999901,0
218,9999901,0
219,9999901,0
220,9999840,64
221,9999901,0
222,10000693,54
223,9999901,0
224,9999901,0
225,9999840,64
226,9999901,0
227,9999795,109
228,9999901,0
229,9999901,0
230,10000467,700
231,9999901,0
232,9999902,0
233,9999902,0
234,10000288,154
235,10000693,54
236,9999901,0
237,9999901,0
238,9999901,0
239,9999901,0
240,9999902,0
241,9999901,0
242,9999901,0
243,9999049,91
244,9999901,0
245,9999901,0
246,9999901,0
247,10000694,54
248,9999901,0
249,9999901,0
250,9999901,0
251,9999901,0
252,9999901,0
253,9999901,0
254,9999901,0
255,9999901,0
256,9998121,363
257,9999901,0
258,9999901,0
259,9999901,0
260,9999901,0
261,9999901,0
262,10000467,700
263,10000693,54
264,9999901,0
265,9999901,0
266,9999840,64
267,9999901,0
268,10000467,700
269,9999901,0
270,9999839,64
271,9999901,0
272,9999049,91
273,9999901,0
274,9999901,0
275,9999901,0
276,9999901,0
277,9999901,0
278,9999902,0
279,9998086,259
280,10000693,54
281,9998120,363
282,9999901,0
283,9999901,0
284,9999901,0
285,9999901,0
286,9999219,307
287,9999795,109
288,9999901,0
289,9999901,0
290,9999901,0
291,10000694,54
292,9999901,0
293,9999901,0
294,9999902,0
295,9998330,218
296,9999902,0
297,9999901,0
298,9999395,76
299,9998330,218
300,10000467,700
301,9999902,0
302,10000694,54
303,9999901,0
304,9999901,0
305,9999902,0
306,9999396,76
307,10004038,428
308,9999901,0
309,10003416,505
310,9999901,0
311,9999902,0
312,9999901,0
313,10002707,184
314,9999901,0
315,9999795,109
316,9999901,0
317,10000693,54
318,10000288,154
319,9999901,0
320,9999901,0
321,9999901,0
322,9999901,0
323,9999901,0
324,9999901,0
325,9999901,0
326,9999795,109
327,9999840,64
328,10000467,700
329,9999902,0
330,9999901,0
331,9999901,0
332,10000236,130
333,9999901,0
334,10000694,54
335,10004038,428
336,9999901,0
337,10002708,184
338,9999902,0
339,9999395,76
340,10000236,130
341,10000467,700
342,9999395,76
343,9999901,0
344,9999901,0
345,9999901,0
346,10000467,700
347,9998121,363
348,9999901,0
349,9999902,0
350,9999049,91
351,9999901,0
352,9999901,0
353,9999901,0
354,9999901,0
355,9999901,0
356,9999901,0
357,9999901,0
358,9999901,0
359,9999795,109
360,10000289,154
361,9999901,0
362,9999901,0
363,10000467,700
364,9999901,0
365,9999901,0
366,9999901,0
367,9999840,64
368,10000467,700
369,9999901,0
370,9999901,0
371,9999901,0
372,9999902,0
373,9999795,109
374,9999901,0
375,9999901,0
376,9999901,0
377,9999901,0
378,9999901,0
379,9999901,0
380,9999901,0
381,9999901,0
382,9999901,0
383,9999901,0
384,10003416,505
385,9999901,0
386,9999901,0
387,10000467,700
388,9999901,0
389,9999902,0
390,9999902,0
391,10000236,130
392,9999901,0
393,9999901,0
394,10000467,700
395,9999901,0
396,10018986,7000
397,9999901,0
398,9999901,0
399,9999901,0
400,9999901,0
401,9998330,218
402,9999901,0
403,9999901,0
404,10000693,54
405,10000289,154
406,10000693,54
407,9999901,0
408,9999901,0
409,9999901,0
410,9999840,64
411,9999901,0
412,10000694,54
413,9999795,109
414,9999219,307
415,10002707,184
416,9999840,64
417,10004037,428
418,9999901,0
419,10000235,130
420,9999901,0
421,9999901,0
422,9999901,0
423,9999901,0
424,9999901,0
425,10000289,154
426,9999902,0
427,9999901,0
428,9999901,0
429,9999049,91
430,9999902,0
431,9999901,0
432,9998085,259
433,9999901,0
434,9999901,0
435,9999901,0
436,9999901,0
437,9999901,0
438,9999901,0
439,9999901,0
440,9999901,0
441,9999902,0
442,9999901,0
443,10000288,154
444,9999901,0
445,10000693,54
446,9999901,0
447,9999901,0
448,10000236,130
449,9999901,0
450,9999902,0
451,9998120,363
452,10000236,130
453,9999901,0
454,9999902,0
455,9999050,91
456,10000694,54
457,10003416,505
458,9999901,0
459,9999901,0
460,10000467,700
461,9999839,64
462,9999902,0
463,9999901,0
464,9999396,76
465,9999901,0
466,9999901,0
467,10000288,154
468,9999794,109
469,9999901,0
470,9999901,0
471,9999901,0
472,10000467,700
473,9999901,0
474,9999901,0
475,9999901,0
476,10004038,428
477,10000288,154
478,9999902,0
479,9999901,0
480,9999901,0
481,9999795,109
482,9999901,0
483,9999901,0
484,9999901,0
485,9999901,0
486,9999901,0
487,9999901,0
488,9999396,76
489,9999902,0
490,9999901,0
491,9999901,0
492,10000693,54
493,9999049,91
494,9999901,0
495,9999901,0
496,9999901,0
497,10000467,700
498,9999901,0
499,10000236,130
500,9999901,0
501,9999901,0
502,9999901,0
503,9999901,0
504,9999901,0
505,9999901,0
506,9999395,76
507,10000467,700
508,9999902,0
509,9999901,0
510,9998330,218
511,9999901,0
512,9999901,0
513,9999901,0
514,9999049,91
515,9999901,0
516,9999901,0
517,9999901,0
518,10000694,54
519,10000288,154
520,9999901,0
521,9999901,0
522,9999049,91
523,9998086,259
524,9999901,0
525,9999901,0
526,9999049,91
527,9999795,109
528,9999901,0
529,10000467,700
530,9999901,0
531,9999840,64
532,9998330,218
533,9999901,0
534,10000235,130
535,9999901,0
536,10000236,130
537,9999901,0
538,9999901,0
539,9999901,0
540,9999901,0
541,9999901,0
542,9999901,0
543,10003416,505
544,9999795,109
545,9999901,0
546,9999901,0
547,9999901,0
548,9999902,0
549,9998330,218
550,9999901,0
551,9999901,0
552,9999901,0
553,9999901,0
554,9999901,0
555,9999901,0
556,9999901,0
557,9999901,0
558,9999901,0
559,10000693,54
560,9999840,64
561,9999902,0
562,9999901,0
563,9999220,307
564,9999901,0
565,9999839,64
566,9999901,0
567,9998330,218
568,9999220,307
569,9999901,0
570,9999901,0
571,9999901,0
572,9999901,0
573,9999901,0
574,9999901,0
575,9999901,0
576,9999901,0
577,10000467,700
578,9999901,0
579,9999901,0
